# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
  134       4.490242518778e+03       1.125575678762e+00       0.000000000000e+00      -4.697884299994e+01       6.217000414681e-08       3.079035870543e-04      -1.781065819660e-06       6.558850062874e-14 
  135       4.529433343710e+03       1.126836752199e+00       0.000000000000e+00      -4.729800281457e+01       6.174449750667e-08       3.051309504952e-04      -1.771939657147e-06       6.380279437361e-14 
  136       4.568521984810e+03       1.127582836230e+00       0.000000000000e+00      -4.759537802805e+01       6.132503070579e-08       3.024028460478e-04      -1.762028686324e-06       6.208108624094e-14 
  137       4.607498038334e+03       1.127814843518e+00       0.000000000000e+00      -4.787047421338e+01       6.091183765536e-08       2.997174032833e-04      -1.751335547361e-06       6.042127346413e-14 
  138       4.646350587572e+03       1.127534382459e+00       0.000000000000e+00      -4.812280561854e+01       6.050489775691e-08       2.970718128048e-04      -1.739863356663e-06       5.882091532791e-14 
  139       4.685068190913e+03       1.126743771875e+00       0.000000000000e+00      -4.835189550644e+01       6.010391373680e-08       2.944622778572e-04      -1.727615703087e-06       5.727722542823e-14 
  140       4.723638869920e+03       1.125446055699e+00       0.000000000000e+00      -4.855727649471e+01       5.970828868705e-08       2.918839651123e-04      -1.714596643835e-06       5.578706393217e-14 
  141       4.762050097401e+03       1.123645017678e+00       0.000000000000e+00      -4.873849089561e+01       5.931710230115e-08       2.893309546261e-04      -1.700810700010e-06       5.434692983782e-14 
  142       4.800288785480e+03       1.121345196056e+00       0.000000000000e+00      -4.889509105590e+01       5.892908629354e-08       2.867961889713e-04      -1.686262851844e-06       5.295295323414e-14 
  143       4.838341273668e+03       1.118551898274e+00       0.000000000000e+00      -4.902663969667e+01       5.854259899148e-08       2.842714215430e-04      -1.670958533595e-06       5.160088756086e-14 
  144       4.876194366147e+03       1.115271259080e+00       0.000000000000e+00      -4.913271302666e+01       5.815616045107e-08       2.817494698585e-04      -1.654907089344e-06       5.028693476601e-14 
